SEQ,SITE_CODE,SITE_NAME,FATHER_AGE,MOTHER_AGE,BIRTH_CNT,SEX,UPDATE_DATE
60814,10015110,花蓮縣秀林鄉,55～59歲,未滿15歲,0,女,2021-02-02
60815,10015110,花蓮縣秀林鄉,55～59歲,15～19歲,0,女,2021-02-02
60816,10015110,花蓮縣秀林鄉,55～59歲,20～24歲,0,女,2021-02-02
60817,10015110,花蓮縣秀林鄉,55～59歲,25～29歲,0,女,2021-02-02
60818,10015110,花蓮縣秀林鄉,55～59歲,30～34歲,0,女,2021-02-02
60819,10015110,花蓮縣秀林鄉,55～59歲,35～39歲,0,女,2021-02-02
60820,10015110,花蓮縣秀林鄉,55～59歲,40～44歲,0,女,2021-02-02
60821,10015110,花蓮縣秀林鄉,55～59歲,45～49歲,0,女,2021-02-02
60822,10015110,花蓮縣秀林鄉,55～59歲,50歲以上,0,女,2021-02-02
60823,10015110,花蓮縣秀林鄉,60歲以上,未滿15歲,0,男,2021-02-02
60824,10015110,花蓮縣秀林鄉,60歲以上,15～19歲,0,男,2021-02-02
60825,10015110,花蓮縣秀林鄉,60歲以上,20～24歲,0,男,2021-02-02
60826,10015110,花蓮縣秀林鄉,60歲以上,25～29歲,0,男,2021-02-02
60827,10015110,花蓮縣秀林鄉,60歲以上,30～34歲,0,男,2021-02-02
60828,10015110,花蓮縣秀林鄉,60歲以上,35～39歲,0,男,2021-02-02
60829,10015110,花蓮縣秀林鄉,60歲以上,40～44歲,0,男,2021-02-02
60830,10015110,花蓮縣秀林鄉,60歲以上,45～49歲,0,男,2021-02-02
60831,10015110,花蓮縣秀林鄉,60歲以上,50歲以上,0,男,2021-02-02
60832,10015110,花蓮縣秀林鄉,60歲以上,未滿15歲,0,女,2021-02-02
60833,10015110,花蓮縣秀林鄉,60歲以上,15～19歲,0,女,2021-02-02
60834,10015110,花蓮縣秀林鄉,60歲以上,20～24歲,0,女,2021-02-02
60835,10015110,花蓮縣秀林鄉,60歲以上,25～29歲,0,女,2021-02-02
60836,10015110,花蓮縣秀林鄉,60歲以上,30～34歲,0,女,2021-02-02
60837,10015110,花蓮縣秀林鄉,60歲以上,35～39歲,0,女,2021-02-02
60838,10015110,花蓮縣秀林鄉,60歲以上,40～44歲,0,女,2021-02-02
60839,10015110,花蓮縣秀林鄉,60歲以上,45～49歲,0,女,2021-02-02
60840,10015110,花蓮縣秀林鄉,60歲以上,50歲以上,0,女,2021-02-02
60841,10015120,花蓮縣萬榮鄉,未滿20歲,未滿15歲,0,男,2021-02-02
60842,10015120,花蓮縣萬榮鄉,未滿20歲,15～19歲,0,男,2021-02-02
60843,10015120,花蓮縣萬榮鄉,未滿20歲,20～24歲,0,男,2021-02-02
60844,10015120,花蓮縣萬榮鄉,未滿20歲,25～29歲,0,男,2021-02-02
60845,10015120,花蓮縣萬榮鄉,未滿20歲,30～34歲,0,男,2021-02-02
60846,10015120,花蓮縣萬榮鄉,未滿20歲,35～39歲,0,男,2021-02-02
60847,10015120,花蓮縣萬榮鄉,未滿20歲,40～44歲,0,男,2021-02-02
60848,10015120,花蓮縣萬榮鄉,未滿20歲,45～49歲,0,男,2021-02-02
60849,10015120,花蓮縣萬榮鄉,未滿20歲,50歲以上,0,男,2021-02-02
60850,10015120,花蓮縣萬榮鄉,未滿20歲,未滿15歲,0,女,2021-02-02
60851,10015120,花蓮縣萬榮鄉,未滿20歲,15～19歲,0,女,2021-02-02
60852,10015120,花蓮縣萬榮鄉,未滿20歲,20～24歲,0,女,2021-02-02
60853,10015120,花蓮縣萬榮鄉,未滿20歲,25～29歲,0,女,2021-02-02
60854,10015120,花蓮縣萬榮鄉,未滿20歲,30～34歲,0,女,2021-02-02
60855,10015120,花蓮縣萬榮鄉,未滿20歲,35～39歲,0,女,2021-02-02
60856,10015120,花蓮縣萬榮鄉,未滿20歲,40～44歲,0,女,2021-02-02
60857,10015120,花蓮縣萬榮鄉,未滿20歲,45～49歲,0,女,2021-02-02
60858,10015120,花蓮縣萬榮鄉,未滿20歲,50歲以上,0,女,2021-02-02
60859,10015120,花蓮縣萬榮鄉,20～24歲,未滿15歲,0,男,2021-02-02
60860,10015120,花蓮縣萬榮鄉,20～24歲,15～19歲,1,男,2021-02-02
60861,10015120,花蓮縣萬榮鄉,20～24歲,20～24歲,1,男,2021-02-02
60862,10015120,花蓮縣萬榮鄉,20～24歲,25～29歲,2,男,2021-02-02
60863,10015120,花蓮縣萬榮鄉,20～24歲,30～34歲,0,男,2021-02-02
60864,10015120,花蓮縣萬榮鄉,20～24歲,35～39歲,0,男,2021-02-02
60865,10015120,花蓮縣萬榮鄉,20～24歲,40～44歲,0,男,2021-02-02
60866,10015120,花蓮縣萬榮鄉,20～24歲,45～49歲,0,男,2021-02-02
60867,10015120,花蓮縣萬榮鄉,20～24歲,50歲以上,0,男,2021-02-02
60868,10015120,花蓮縣萬榮鄉,20～24歲,未滿15歲,0,女,2021-02-02
60869,10015120,花蓮縣萬榮鄉,20～24歲,15～19歲,0,女,2021-02-02
60870,10015120,花蓮縣萬榮鄉,20～24歲,20～24歲,3,女,2021-02-02
60871,10015120,花蓮縣萬榮鄉,20～24歲,25～29歲,2,女,2021-02-02
60872,10015120,花蓮縣萬榮鄉,20～24歲,30～34歲,0,女,2021-02-02
60873,10015120,花蓮縣萬榮鄉,20～24歲,35～39歲,0,女,2021-02-02
60874,10015120,花蓮縣萬榮鄉,20～24歲,40～44歲,0,女,2021-02-02
60875,10015120,花蓮縣萬榮鄉,20～24歲,45～49歲,0,女,2021-02-02
60876,10015120,花蓮縣萬榮鄉,20～24歲,50歲以上,0,女,2021-02-02
60877,10015120,花蓮縣萬榮鄉,25～29歲,未滿15歲,0,男,2021-02-02
60878,10015120,花蓮縣萬榮鄉,25～29歲,15～19歲,1,男,2021-02-02
60879,10015120,花蓮縣萬榮鄉,25～29歲,20～24歲,3,男,2021-02-02
60880,10015120,花蓮縣萬榮鄉,25～29歲,25～29歲,3,男,2021-02-02
60881,10015120,花蓮縣萬榮鄉,25～29歲,30～34歲,2,男,2021-02-02
60882,10015120,花蓮縣萬榮鄉,25～29歲,35～39歲,2,男,2021-02-02
60883,10015120,花蓮縣萬榮鄉,25～29歲,40～44歲,1,男,2021-02-02
60884,10015120,花蓮縣萬榮鄉,25～29歲,45～49歲,0,男,2021-02-02
60885,10015120,花蓮縣萬榮鄉,25～29歲,50歲以上,0,男,2021-02-02
60886,10015120,花蓮縣萬榮鄉,25～29歲,未滿15歲,0,女,2021-02-02
60887,10015120,花蓮縣萬榮鄉,25～29歲,15～19歲,0,女,2021-02-02
60888,10015120,花蓮縣萬榮鄉,25～29歲,20～24歲,4,女,2021-02-02
60889,10015120,花蓮縣萬榮鄉,25～29歲,25～29歲,7,女,2021-02-02
60890,10015120,花蓮縣萬榮鄉,25～29歲,30～34歲,1,女,2021-02-02
60891,10015120,花蓮縣萬榮鄉,25～29歲,35～39歲,0,女,2021-02-02
60892,10015120,花蓮縣萬榮鄉,25～29歲,40～44歲,0,女,2021-02-02
60893,10015120,花蓮縣萬榮鄉,25～29歲,45～49歲,0,女,2021-02-02
60894,10015120,花蓮縣萬榮鄉,25～29歲,50歲以上,0,女,2021-02-02
60895,10015120,花蓮縣萬榮鄉,30～34歲,未滿15歲,0,男,2021-02-02
60896,10015120,花蓮縣萬榮鄉,30～34歲,15～19歲,1,男,2021-02-02
60897,10015120,花蓮縣萬榮鄉,30～34歲,20～24歲,0,男,2021-02-02
60898,10015120,花蓮縣萬榮鄉,30～34歲,25～29歲,3,男,2021-02-02
60899,10015120,花蓮縣萬榮鄉,30～34歲,30～34歲,3,男,2021-02-02
60900,10015120,花蓮縣萬榮鄉,30～34歲,35～39歲,0,男,2021-02-02
60901,10015120,花蓮縣萬榮鄉,30～34歲,40～44歲,1,男,2021-02-02
60902,10015120,花蓮縣萬榮鄉,30～34歲,45～49歲,0,男,2021-02-02
60903,10015120,花蓮縣萬榮鄉,30～34歲,50歲以上,0,男,2021-02-02
60904,10015120,花蓮縣萬榮鄉,30～34歲,未滿15歲,0,女,2021-02-02
60905,10015120,花蓮縣萬榮鄉,30～34歲,15～19歲,0,女,2021-02-02
60906,10015120,花蓮縣萬榮鄉,30～34歲,20～24歲,1,女,2021-02-02
60907,10015120,花蓮縣萬榮鄉,30～34歲,25～29歲,5,女,2021-02-02
60908,10015120,花蓮縣萬榮鄉,30～34歲,30～34歲,2,女,2021-02-02
60909,10015120,花蓮縣萬榮鄉,30～34歲,35～39歲,0,女,2021-02-02
60910,10015120,花蓮縣萬榮鄉,30～34歲,40～44歲,0,女,2021-02-02
60911,10015120,花蓮縣萬榮鄉,30～34歲,45～49歲,0,女,2021-02-02
60912,10015120,花蓮縣萬榮鄉,30～34歲,50歲以上,0,女,2021-02-02
60913,10015120,花蓮縣萬榮鄉,35～39歲,未滿15歲,0,男,2021-02-02
60914,10015120,花蓮縣萬榮鄉,35～39歲,15～19歲,0,男,2021-02-02
60915,10015120,花蓮縣萬榮鄉,35～39歲,20～24歲,1,男,2021-02-02
60916,10015120,花蓮縣萬榮鄉,35～39歲,25～29歲,0,男,2021-02-02
60917,10015120,花蓮縣萬榮鄉,35～39歲,30～34歲,4,男,2021-02-02
60918,10015120,花蓮縣萬榮鄉,35～39歲,35～39歲,2,男,2021-02-02
60919,10015120,花蓮縣萬榮鄉,35～39歲,40～44歲,0,男,2021-02-02
60920,10015120,花蓮縣萬榮鄉,35～39歲,45～49歲,0,男,2021-02-02
60921,10015120,花蓮縣萬榮鄉,35～39歲,50歲以上,0,男,2021-02-02
60922,10015120,花蓮縣萬榮鄉,35～39歲,未滿15歲,0,女,2021-02-02
60923,10015120,花蓮縣萬榮鄉,35～39歲,15～19歲,0,女,2021-02-02
60924,10015120,花蓮縣萬榮鄉,35～39歲,20～24歲,0,女,2021-02-02
60925,10015120,花蓮縣萬榮鄉,35～39歲,25～29歲,0,女,2021-02-02
60926,10015120,花蓮縣萬榮鄉,35～39歲,30～34歲,1,女,2021-02-02
60927,10015120,花蓮縣萬榮鄉,35～39歲,35～39歲,0,女,2021-02-02
60928,10015120,花蓮縣萬榮鄉,35～39歲,40～44歲,0,女,2021-02-02
60929,10015120,花蓮縣萬榮鄉,35～39歲,45～49歲,0,女,2021-02-02
60930,10015120,花蓮縣萬榮鄉,35～39歲,50歲以上,0,女,2021-02-02
60931,10015120,花蓮縣萬榮鄉,40～44歲,未滿15歲,0,男,2021-02-02
60932,10015120,花蓮縣萬榮鄉,40～44歲,15～19歲,0,男,2021-02-02
60933,10015120,花蓮縣萬榮鄉,40～44歲,20～24歲,0,男,2021-02-02
60934,10015120,花蓮縣萬榮鄉,40～44歲,25～29歲,1,男,2021-02-02
60935,10015120,花蓮縣萬榮鄉,40～44歲,30～34歲,1,男,2021-02-02
60936,10015120,花蓮縣萬榮鄉,40～44歲,35～39歲,2,男,2021-02-02
60937,10015120,花蓮縣萬榮鄉,40～44歲,40～44歲,2,男,2021-02-02
60938,10015120,花蓮縣萬榮鄉,40～44歲,45～49歲,0,男,2021-02-02
60939,10015120,花蓮縣萬榮鄉,40～44歲,50歲以上,0,男,2021-02-02
60940,10015120,花蓮縣萬榮鄉,40～44歲,未滿15歲,0,女,2021-02-02
60941,10015120,花蓮縣萬榮鄉,40～44歲,15～19歲,0,女,2021-02-02
60942,10015120,花蓮縣萬榮鄉,40～44歲,20～24歲,0,女,2021-02-02
60943,10015120,花蓮縣萬榮鄉,40～44歲,25～29歲,0,女,2021-02-02
60944,10015120,花蓮縣萬榮鄉,40～44歲,30～34歲,0,女,2021-02-02
60945,10015120,花蓮縣萬榮鄉,40～44歲,35～39歲,1,女,2021-02-02
60946,10015120,花蓮縣萬榮鄉,40～44歲,40～44歲,1,女,2021-02-02
60947,10015120,花蓮縣萬榮鄉,40～44歲,45～49歲,0,女,2021-02-02
60948,10015120,花蓮縣萬榮鄉,40～44歲,50歲以上,0,女,2021-02-02
60949,10015120,花蓮縣萬榮鄉,45～49歲,未滿15歲,0,男,2021-02-02
60950,10015120,花蓮縣萬榮鄉,45～49歲,15～19歲,0,男,2021-02-02
60951,10015120,花蓮縣萬榮鄉,45～49歲,20～24歲,0,男,2021-02-02
60952,10015120,花蓮縣萬榮鄉,45～49歲,25～29歲,0,男,2021-02-02
60953,10015120,花蓮縣萬榮鄉,45～49歲,30～34歲,0,男,2021-02-02
60954,10015120,花蓮縣萬榮鄉,45～49歲,35～39歲,0,男,2021-02-02
60955,10015120,花蓮縣萬榮鄉,45～49歲,40～44歲,0,男,2021-02-02
60956,10015120,花蓮縣萬榮鄉,45～49歲,45～49歲,0,男,2021-02-02
60957,10015120,花蓮縣萬榮鄉,45～49歲,50歲以上,0,男,2021-02-02
60958,10015120,花蓮縣萬榮鄉,45～49歲,未滿15歲,0,女,2021-02-02
60959,10015120,花蓮縣萬榮鄉,45～49歲,15～19歲,0,女,2021-02-02
60960,10015120,花蓮縣萬榮鄉,45～49歲,20～24歲,0,女,2021-02-02
60961,10015120,花蓮縣萬榮鄉,45～49歲,25～29歲,0,女,2021-02-02
60962,10015120,花蓮縣萬榮鄉,45～49歲,30～34歲,0,女,2021-02-02
60963,10015120,花蓮縣萬榮鄉,45～49歲,35～39歲,1,女,2021-02-02
60964,10015120,花蓮縣萬榮鄉,45～49歲,40～44歲,0,女,2021-02-02
60965,10015120,花蓮縣萬榮鄉,45～49歲,45～49歲,0,女,2021-02-02
60966,10015120,花蓮縣萬榮鄉,45～49歲,50歲以上,0,女,2021-02-02
60967,10015120,花蓮縣萬榮鄉,50～54歲,未滿15歲,0,男,2021-02-02
60968,10015120,花蓮縣萬榮鄉,50～54歲,15～19歲,0,男,2021-02-02
60969,10015120,花蓮縣萬榮鄉,50～54歲,20～24歲,0,男,2021-02-02
60970,10015120,花蓮縣萬榮鄉,50～54歲,25～29歲,0,男,2021-02-02
60971,10015120,花蓮縣萬榮鄉,50～54歲,30～34歲,0,男,2021-02-02
60972,10015120,花蓮縣萬榮鄉,50～54歲,35～39歲,0,男,2021-02-02
60973,10015120,花蓮縣萬榮鄉,50～54歲,40～44歲,0,男,2021-02-02
60974,10015120,花蓮縣萬榮鄉,50～54歲,45～49歲,0,男,2021-02-02
60975,10015120,花蓮縣萬榮鄉,50～54歲,50歲以上,0,男,2021-02-02
60976,10015120,花蓮縣萬榮鄉,50～54歲,未滿15歲,0,女,2021-02-02
60977,10015120,花蓮縣萬榮鄉,50～54歲,15～19歲,0,女,2021-02-02
60978,10015120,花蓮縣萬榮鄉,50～54歲,20～24歲,0,女,2021-02-02
60979,10015120,花蓮縣萬榮鄉,50～54歲,25～29歲,0,女,2021-02-02
60980,10015120,花蓮縣萬榮鄉,50～54歲,30～34歲,0,女,2021-02-02
60981,10015120,花蓮縣萬榮鄉,50～54歲,35～39歲,0,女,2021-02-02
60982,10015120,花蓮縣萬榮鄉,50～54歲,40～44歲,1,女,2021-02-02
60983,10015120,花蓮縣萬榮鄉,50～54歲,45～49歲,0,女,2021-02-02
60984,10015120,花蓮縣萬榮鄉,50～54歲,50歲以上,0,女,2021-02-02
60985,10015120,花蓮縣萬榮鄉,55～59歲,未滿15歲,0,男,2021-02-02
60986,10015120,花蓮縣萬榮鄉,55～59歲,15～19歲,0,男,2021-02-02
60987,10015120,花蓮縣萬榮鄉,55～59歲,20～24歲,0,男,2021-02-02
60988,10015120,花蓮縣萬榮鄉,55～59歲,25～29歲,0,男,2021-02-02
60989,10015120,花蓮縣萬榮鄉,55～59歲,30～34歲,0,男,2021-02-02
60990,10015120,花蓮縣萬榮鄉,55～59歲,35～39歲,0,男,2021-02-02
60991,10015120,花蓮縣萬榮鄉,55～59歲,40～44歲,0,男,2021-02-02
60992,10015120,花蓮縣萬榮鄉,55～59歲,45～49歲,0,男,2021-02-02
60993,10015120,花蓮縣萬榮鄉,55～59歲,50歲以上,0,男,2021-02-02
60994,10015120,花蓮縣萬榮鄉,55～59歲,未滿15歲,0,女,2021-02-02
60995,10015120,花蓮縣萬榮鄉,55～59歲,15～19歲,0,女,2021-02-02
60996,10015120,花蓮縣萬榮鄉,55～59歲,20～24歲,0,女,2021-02-02
60997,10015120,花蓮縣萬榮鄉,55～59歲,25～29歲,0,女,2021-02-02
60998,10015120,花蓮縣萬榮鄉,55～59歲,30～34歲,0,女,2021-02-02
60999,10015120,花蓮縣萬榮鄉,55～59歲,35～39歲,0,女,2021-02-02
61000,10015120,花蓮縣萬榮鄉,55～59歲,40～44歲,0,女,2021-02-02
61001,10015120,花蓮縣萬榮鄉,55～59歲,45～49歲,0,女,2021-02-02
61002,10015120,花蓮縣萬榮鄉,55～59歲,50歲以上,0,女,2021-02-02
61003,10015120,花蓮縣萬榮鄉,60歲以上,未滿15歲,0,男,2021-02-02
61004,10015120,花蓮縣萬榮鄉,60歲以上,15～19歲,0,男,2021-02-02
61005,10015120,花蓮縣萬榮鄉,60歲以上,20～24歲,0,男,2021-02-02
61006,10015120,花蓮縣萬榮鄉,60歲以上,25～29歲,0,男,2021-02-02
61007,10015120,花蓮縣萬榮鄉,60歲以上,30～34歲,0,男,2021-02-02
61008,10015120,花蓮縣萬榮鄉,60歲以上,35～39歲,0,男,2021-02-02
61009,10015120,花蓮縣萬榮鄉,60歲以上,40～44歲,0,男,2021-02-02
61010,10015120,花蓮縣萬榮鄉,60歲以上,45～49歲,0,男,2021-02-02
61011,10015120,花蓮縣萬榮鄉,60歲以上,50歲以上,0,男,2021-02-02
61012,10015120,花蓮縣萬榮鄉,60歲以上,未滿15歲,0,女,2021-02-02
61013,10015120,花蓮縣萬榮鄉,60歲以上,15～19歲,0,女,2021-02-02
61014,10015120,花蓮縣萬榮鄉,60歲以上,20～24歲,0,女,2021-02-02
61015,10015120,花蓮縣萬榮鄉,60歲以上,25～29歲,0,女,2021-02-02
61016,10015120,花蓮縣萬榮鄉,60歲以上,30～34歲,0,女,2021-02-02
61017,10015120,花蓮縣萬榮鄉,60歲以上,35～39歲,0,女,2021-02-02
61018,10015120,花蓮縣萬榮鄉,60歲以上,40～44歲,0,女,2021-02-02
61019,10015120,花蓮縣萬榮鄉,60歲以上,45～49歲,0,女,2021-02-02
61020,10015120,花蓮縣萬榮鄉,60歲以上,50歲以上,0,女,2021-02-02
61021,10015130,花蓮縣卓溪鄉,未滿20歲,未滿15歲,0,男,2021-02-02
61022,10015130,花蓮縣卓溪鄉,未滿20歲,15～19歲,0,男,2021-02-02
61023,10015130,花蓮縣卓溪鄉,未滿20歲,20～24歲,0,男,2021-02-02
61024,10015130,花蓮縣卓溪鄉,未滿20歲,25～29歲,0,男,2021-02-02
61025,10015130,花蓮縣卓溪鄉,未滿20歲,30～34歲,0,男,2021-02-02
61026,10015130,花蓮縣卓溪鄉,未滿20歲,35～39歲,0,男,2021-02-02
61027,10015130,花蓮縣卓溪鄉,未滿20歲,40～44歲,0,男,2021-02-02
61028,10015130,花蓮縣卓溪鄉,未滿20歲,45～49歲,0,男,2021-02-02
61029,10015130,花蓮縣卓溪鄉,未滿20歲,50歲以上,0,男,2021-02-02
61030,10015130,花蓮縣卓溪鄉,未滿20歲,未滿15歲,0,女,2021-02-02
61031,10015130,花蓮縣卓溪鄉,未滿20歲,15～19歲,0,女,2021-02-02
61032,10015130,花蓮縣卓溪鄉,未滿20歲,20～24歲,0,女,2021-02-02
61033,10015130,花蓮縣卓溪鄉,未滿20歲,25～29歲,0,女,2021-02-02
61034,10015130,花蓮縣卓溪鄉,未滿20歲,30～34歲,0,女,2021-02-02
61035,10015130,花蓮縣卓溪鄉,未滿20歲,35～39歲,0,女,2021-02-02
61036,10015130,花蓮縣卓溪鄉,未滿20歲,40～44歲,0,女,2021-02-02
61037,10015130,花蓮縣卓溪鄉,未滿20歲,45～49歲,0,女,2021-02-02
61038,10015130,花蓮縣卓溪鄉,未滿20歲,50歲以上,0,女,2021-02-02
61039,10015130,花蓮縣卓溪鄉,20～24歲,未滿15歲,0,男,2021-02-02
61040,10015130,花蓮縣卓溪鄉,20～24歲,15～19歲,0,男,2021-02-02
61041,10015130,花蓮縣卓溪鄉,20～24歲,20～24歲,8,男,2021-02-02
61042,10015130,花蓮縣卓溪鄉,20～24歲,25～29歲,3,男,2021-02-02
61043,10015130,花蓮縣卓溪鄉,20～24歲,30～34歲,0,男,2021-02-02
61044,10015130,花蓮縣卓溪鄉,20～24歲,35～39歲,1,男,2021-02-02
61045,10015130,花蓮縣卓溪鄉,20～24歲,40～44歲,0,男,2021-02-02
61046,10015130,花蓮縣卓溪鄉,20～24歲,45～49歲,0,男,2021-02-02
61047,10015130,花蓮縣卓溪鄉,20～24歲,50歲以上,0,男,2021-02-02
61048,10015130,花蓮縣卓溪鄉,20～24歲,未滿15歲,0,女,2021-02-02
61049,10015130,花蓮縣卓溪鄉,20～24歲,15～19歲,0,女,2021-02-02
61050,10015130,花蓮縣卓溪鄉,20～24歲,20～24歲,4,女,2021-02-02
61051,10015130,花蓮縣卓溪鄉,20～24歲,25～29歲,3,女,2021-02-02
61052,10015130,花蓮縣卓溪鄉,20～24歲,30～34歲,0,女,2021-02-02
61053,10015130,花蓮縣卓溪鄉,20～24歲,35～39歲,0,女,2021-02-02
61054,10015130,花蓮縣卓溪鄉,20～24歲,40～44歲,0,女,2021-02-02
61055,10015130,花蓮縣卓溪鄉,20～24歲,45～49歲,0,女,2021-02-02
61056,10015130,花蓮縣卓溪鄉,20～24歲,50歲以上,0,女,2021-02-02
61057,10015130,花蓮縣卓溪鄉,25～29歲,未滿15歲,0,男,2021-02-02
61058,10015130,花蓮縣卓溪鄉,25～29歲,15～19歲,0,男,2021-02-02
61059,10015130,花蓮縣卓溪鄉,25～29歲,20～24歲,1,男,2021-02-02
61060,10015130,花蓮縣卓溪鄉,25～29歲,25～29歲,5,男,2021-02-02
61061,10015130,花蓮縣卓溪鄉,25～29歲,30～34歲,1,男,2021-02-02
61062,10015130,花蓮縣卓溪鄉,25～29歲,35～39歲,0,男,2021-02-02
61063,10015130,花蓮縣卓溪鄉,25～29歲,40～44歲,0,男,2021-02-02
61064,10015130,花蓮縣卓溪鄉,25～29歲,45～49歲,0,男,2021-02-02
61065,10015130,花蓮縣卓溪鄉,25～29歲,50歲以上,0,男,2021-02-02
61066,10015130,花蓮縣卓溪鄉,25～29歲,未滿15歲,0,女,2021-02-02
61067,10015130,花蓮縣卓溪鄉,25～29歲,15～19歲,1,女,2021-02-02
61068,10015130,花蓮縣卓溪鄉,25～29歲,20～24歲,6,女,2021-02-02
61069,10015130,花蓮縣卓溪鄉,25～29歲,25～29歲,6,女,2021-02-02
61070,10015130,花蓮縣卓溪鄉,25～29歲,30～34歲,1,女,2021-02-02
61071,10015130,花蓮縣卓溪鄉,25～29歲,35～39歲,0,女,2021-02-02
61072,10015130,花蓮縣卓溪鄉,25～29歲,40～44歲,0,女,2021-02-02
61073,10015130,花蓮縣卓溪鄉,25～29歲,45～49歲,0,女,2021-02-02
61074,10015130,花蓮縣卓溪鄉,25～29歲,50歲以上,0,女,2021-02-02
61075,10015130,花蓮縣卓溪鄉,30～34歲,未滿15歲,0,男,2021-02-02
61076,10015130,花蓮縣卓溪鄉,30～34歲,15～19歲,0,男,2021-02-02
61077,10015130,花蓮縣卓溪鄉,30～34歲,20～24歲,1,男,2021-02-02
61078,10015130,花蓮縣卓溪鄉,30～34歲,25～29歲,2,男,2021-02-02
61079,10015130,花蓮縣卓溪鄉,30～34歲,30～34歲,3,男,2021-02-02
61080,10015130,花蓮縣卓溪鄉,30～34歲,35～39歲,1,男,2021-02-02
61081,10015130,花蓮縣卓溪鄉,30～34歲,40～44歲,0,男,2021-02-02
61082,10015130,花蓮縣卓溪鄉,30～34歲,45～49歲,0,男,2021-02-02
61083,10015130,花蓮縣卓溪鄉,30～34歲,50歲以上,0,男,2021-02-02
61084,10015130,花蓮縣卓溪鄉,30～34歲,未滿15歲,0,女,2021-02-02
61085,10015130,花蓮縣卓溪鄉,30～34歲,15～19歲,0,女,2021-02-02
61086,10015130,花蓮縣卓溪鄉,30～34歲,20～24歲,0,女,2021-02-02
61087,10015130,花蓮縣卓溪鄉,30～34歲,25～29歲,3,女,2021-02-02
61088,10015130,花蓮縣卓溪鄉,30～34歲,30～34歲,4,女,2021-02-02
61089,10015130,花蓮縣卓溪鄉,30～34歲,35～39歲,1,女,2021-02-02
61090,10015130,花蓮縣卓溪鄉,30～34歲,40～44歲,0,女,2021-02-02
61091,10015130,花蓮縣卓溪鄉,30～34歲,45～49歲,0,女,2021-02-02
61092,10015130,花蓮縣卓溪鄉,30～34歲,50歲以上,0,女,2021-02-02
61093,10015130,花蓮縣卓溪鄉,35～39歲,未滿15歲,0,男,2021-02-02
61094,10015130,花蓮縣卓溪鄉,35～39歲,15～19歲,0,男,2021-02-02
61095,10015130,花蓮縣卓溪鄉,35～39歲,20～24歲,0,男,2021-02-02
61096,10015130,花蓮縣卓溪鄉,35～39歲,25～29歲,2,男,2021-02-02
61097,10015130,花蓮縣卓溪鄉,35～39歲,30～34歲,5,男,2021-02-02
61098,10015130,花蓮縣卓溪鄉,35～39歲,35～39歲,1,男,2021-02-02
61099,10015130,花蓮縣卓溪鄉,35～39歲,40～44歲,1,男,2021-02-02
61100,10015130,花蓮縣卓溪鄉,35～39歲,45～49歲,0,男,2021-02-02
