SEQ,SITE_CODE,SITE_NAME,SEX,BIRTH_CNT,FATHER_AGE,MOTHER_AGE,UPDATE_DATE
48685,10010110,嘉義縣鹿草鄉,女,1,35～39歲,25～29歲,20210202
48686,10010110,嘉義縣鹿草鄉,女,2,35～39歲,30～34歲,20210202
48687,10010110,嘉義縣鹿草鄉,女,4,35～39歲,35～39歲,20210202
48688,10010110,嘉義縣鹿草鄉,女,0,35～39歲,40～44歲,20210202
48689,10010110,嘉義縣鹿草鄉,女,0,35～39歲,45～49歲,20210202
48690,10010110,嘉義縣鹿草鄉,女,0,35～39歲,50歲以上,20210202
48691,10010110,嘉義縣鹿草鄉,男,0,40～44歲,未滿15歲,20210202
48692,10010110,嘉義縣鹿草鄉,男,0,40～44歲,15～19歲,20210202
48693,10010110,嘉義縣鹿草鄉,男,0,40～44歲,20～24歲,20210202
48694,10010110,嘉義縣鹿草鄉,男,0,40～44歲,25～29歲,20210202
48695,10010110,嘉義縣鹿草鄉,男,1,40～44歲,30～34歲,20210202
48696,10010110,嘉義縣鹿草鄉,男,1,40～44歲,35～39歲,20210202
48697,10010110,嘉義縣鹿草鄉,男,0,40～44歲,40～44歲,20210202
48698,10010110,嘉義縣鹿草鄉,男,0,40～44歲,45～49歲,20210202
48699,10010110,嘉義縣鹿草鄉,男,0,40～44歲,50歲以上,20210202
48700,10010110,嘉義縣鹿草鄉,女,0,40～44歲,未滿15歲,20210202
48701,10010110,嘉義縣鹿草鄉,女,0,40～44歲,15～19歲,20210202
48702,10010110,嘉義縣鹿草鄉,女,0,40～44歲,20～24歲,20210202
48703,10010110,嘉義縣鹿草鄉,女,0,40～44歲,25～29歲,20210202
48704,10010110,嘉義縣鹿草鄉,女,3,40～44歲,30～34歲,20210202
48705,10010110,嘉義縣鹿草鄉,女,0,40～44歲,35～39歲,20210202
48706,10010110,嘉義縣鹿草鄉,女,1,40～44歲,40～44歲,20210202
48707,10010110,嘉義縣鹿草鄉,女,0,40～44歲,45～49歲,20210202
48708,10010110,嘉義縣鹿草鄉,女,0,40～44歲,50歲以上,20210202
48709,10010110,嘉義縣鹿草鄉,男,0,45～49歲,未滿15歲,20210202
48710,10010110,嘉義縣鹿草鄉,男,0,45～49歲,15～19歲,20210202
48711,10010110,嘉義縣鹿草鄉,男,0,45～49歲,20～24歲,20210202
48712,10010110,嘉義縣鹿草鄉,男,0,45～49歲,25～29歲,20210202
48713,10010110,嘉義縣鹿草鄉,男,0,45～49歲,30～34歲,20210202
48714,10010110,嘉義縣鹿草鄉,男,0,45～49歲,35～39歲,20210202
48715,10010110,嘉義縣鹿草鄉,男,0,45～49歲,40～44歲,20210202
48716,10010110,嘉義縣鹿草鄉,男,0,45～49歲,45～49歲,20210202
48717,10010110,嘉義縣鹿草鄉,男,0,45～49歲,50歲以上,20210202
48718,10010110,嘉義縣鹿草鄉,女,0,45～49歲,未滿15歲,20210202
48719,10010110,嘉義縣鹿草鄉,女,0,45～49歲,15～19歲,20210202
48720,10010110,嘉義縣鹿草鄉,女,0,45～49歲,20～24歲,20210202
48721,10010110,嘉義縣鹿草鄉,女,0,45～49歲,25～29歲,20210202
48722,10010110,嘉義縣鹿草鄉,女,0,45～49歲,30～34歲,20210202
48723,10010110,嘉義縣鹿草鄉,女,1,45～49歲,35～39歲,20210202
48724,10010110,嘉義縣鹿草鄉,女,0,45～49歲,40～44歲,20210202
48725,10010110,嘉義縣鹿草鄉,女,0,45～49歲,45～49歲,20210202
48726,10010110,嘉義縣鹿草鄉,女,0,45～49歲,50歲以上,20210202
48727,10010110,嘉義縣鹿草鄉,男,0,50～54歲,未滿15歲,20210202
48728,10010110,嘉義縣鹿草鄉,男,0,50～54歲,15～19歲,20210202
48729,10010110,嘉義縣鹿草鄉,男,0,50～54歲,20～24歲,20210202
48730,10010110,嘉義縣鹿草鄉,男,0,50～54歲,25～29歲,20210202
48731,10010110,嘉義縣鹿草鄉,男,0,50～54歲,30～34歲,20210202
48732,10010110,嘉義縣鹿草鄉,男,0,50～54歲,35～39歲,20210202
48733,10010110,嘉義縣鹿草鄉,男,0,50～54歲,40～44歲,20210202
48734,10010110,嘉義縣鹿草鄉,男,0,50～54歲,45～49歲,20210202
48735,10010110,嘉義縣鹿草鄉,男,0,50～54歲,50歲以上,20210202
48736,10010110,嘉義縣鹿草鄉,女,0,50～54歲,未滿15歲,20210202
48737,10010110,嘉義縣鹿草鄉,女,0,50～54歲,15～19歲,20210202
48738,10010110,嘉義縣鹿草鄉,女,0,50～54歲,20～24歲,20210202
48739,10010110,嘉義縣鹿草鄉,女,0,50～54歲,25～29歲,20210202
48740,10010110,嘉義縣鹿草鄉,女,0,50～54歲,30～34歲,20210202
48741,10010110,嘉義縣鹿草鄉,女,0,50～54歲,35～39歲,20210202
48742,10010110,嘉義縣鹿草鄉,女,0,50～54歲,40～44歲,20210202
48743,10010110,嘉義縣鹿草鄉,女,0,50～54歲,45～49歲,20210202
48744,10010110,嘉義縣鹿草鄉,女,0,50～54歲,50歲以上,20210202
48745,10010110,嘉義縣鹿草鄉,男,0,55～59歲,未滿15歲,20210202
48746,10010110,嘉義縣鹿草鄉,男,0,55～59歲,15～19歲,20210202
48747,10010110,嘉義縣鹿草鄉,男,0,55～59歲,20～24歲,20210202
48748,10010110,嘉義縣鹿草鄉,男,0,55～59歲,25～29歲,20210202
48749,10010110,嘉義縣鹿草鄉,男,0,55～59歲,30～34歲,20210202
48750,10010110,嘉義縣鹿草鄉,男,0,55～59歲,35～39歲,20210202
48751,10010110,嘉義縣鹿草鄉,男,0,55～59歲,40～44歲,20210202
48752,10010110,嘉義縣鹿草鄉,男,0,55～59歲,45～49歲,20210202
48753,10010110,嘉義縣鹿草鄉,男,0,55～59歲,50歲以上,20210202
48754,10010110,嘉義縣鹿草鄉,女,0,55～59歲,未滿15歲,20210202
48755,10010110,嘉義縣鹿草鄉,女,0,55～59歲,15～19歲,20210202
48756,10010110,嘉義縣鹿草鄉,女,0,55～59歲,20～24歲,20210202
48757,10010110,嘉義縣鹿草鄉,女,0,55～59歲,25～29歲,20210202
48758,10010110,嘉義縣鹿草鄉,女,0,55～59歲,30～34歲,20210202
48759,10010110,嘉義縣鹿草鄉,女,0,55～59歲,35～39歲,20210202
48760,10010110,嘉義縣鹿草鄉,女,0,55～59歲,40～44歲,20210202
48761,10010110,嘉義縣鹿草鄉,女,0,55～59歲,45～49歲,20210202
48762,10010110,嘉義縣鹿草鄉,女,0,55～59歲,50歲以上,20210202
48763,10010110,嘉義縣鹿草鄉,男,0,60歲以上,未滿15歲,20210202
48764,10010110,嘉義縣鹿草鄉,男,0,60歲以上,15～19歲,20210202
48765,10010110,嘉義縣鹿草鄉,男,0,60歲以上,20～24歲,20210202
48766,10010110,嘉義縣鹿草鄉,男,0,60歲以上,25～29歲,20210202
48767,10010110,嘉義縣鹿草鄉,男,0,60歲以上,30～34歲,20210202
48768,10010110,嘉義縣鹿草鄉,男,0,60歲以上,35～39歲,20210202
48769,10010110,嘉義縣鹿草鄉,男,0,60歲以上,40～44歲,20210202
48770,10010110,嘉義縣鹿草鄉,男,0,60歲以上,45～49歲,20210202
48771,10010110,嘉義縣鹿草鄉,男,0,60歲以上,50歲以上,20210202
48772,10010110,嘉義縣鹿草鄉,女,0,60歲以上,未滿15歲,20210202
48773,10010110,嘉義縣鹿草鄉,女,0,60歲以上,15～19歲,20210202
48774,10010110,嘉義縣鹿草鄉,女,0,60歲以上,20～24歲,20210202
48775,10010110,嘉義縣鹿草鄉,女,0,60歲以上,25～29歲,20210202
48776,10010110,嘉義縣鹿草鄉,女,0,60歲以上,30～34歲,20210202
48777,10010110,嘉義縣鹿草鄉,女,0,60歲以上,35～39歲,20210202
48778,10010110,嘉義縣鹿草鄉,女,0,60歲以上,40～44歲,20210202
48779,10010110,嘉義縣鹿草鄉,女,0,60歲以上,45～49歲,20210202
48780,10010110,嘉義縣鹿草鄉,女,0,60歲以上,50歲以上,20210202
48781,10010120,嘉義縣水上鄉,男,0,未滿20歲,未滿15歲,20210202
48782,10010120,嘉義縣水上鄉,男,0,未滿20歲,15～19歲,20210202
48783,10010120,嘉義縣水上鄉,男,0,未滿20歲,20～24歲,20210202
48784,10010120,嘉義縣水上鄉,男,0,未滿20歲,25～29歲,20210202
48785,10010120,嘉義縣水上鄉,男,0,未滿20歲,30～34歲,20210202
48786,10010120,嘉義縣水上鄉,男,0,未滿20歲,35～39歲,20210202
48787,10010120,嘉義縣水上鄉,男,0,未滿20歲,40～44歲,20210202
48788,10010120,嘉義縣水上鄉,男,0,未滿20歲,45～49歲,20210202
48789,10010120,嘉義縣水上鄉,男,0,未滿20歲,50歲以上,20210202
48790,10010120,嘉義縣水上鄉,女,0,未滿20歲,未滿15歲,20210202
48791,10010120,嘉義縣水上鄉,女,0,未滿20歲,15～19歲,20210202
48792,10010120,嘉義縣水上鄉,女,0,未滿20歲,20～24歲,20210202
48793,10010120,嘉義縣水上鄉,女,0,未滿20歲,25～29歲,20210202
48794,10010120,嘉義縣水上鄉,女,0,未滿20歲,30～34歲,20210202
48795,10010120,嘉義縣水上鄉,女,0,未滿20歲,35～39歲,20210202
48796,10010120,嘉義縣水上鄉,女,0,未滿20歲,40～44歲,20210202
48797,10010120,嘉義縣水上鄉,女,0,未滿20歲,45～49歲,20210202
48798,10010120,嘉義縣水上鄉,女,0,未滿20歲,50歲以上,20210202
48799,10010120,嘉義縣水上鄉,男,0,20～24歲,未滿15歲,20210202
48800,10010120,嘉義縣水上鄉,男,2,20～24歲,15～19歲,20210202
48801,10010120,嘉義縣水上鄉,男,7,20～24歲,20～24歲,20210202
48802,10010120,嘉義縣水上鄉,男,2,20～24歲,25～29歲,20210202
48803,10010120,嘉義縣水上鄉,男,0,20～24歲,30～34歲,20210202
48804,10010120,嘉義縣水上鄉,男,0,20～24歲,35～39歲,20210202
48805,10010120,嘉義縣水上鄉,男,0,20～24歲,40～44歲,20210202
48806,10010120,嘉義縣水上鄉,男,0,20～24歲,45～49歲,20210202
48807,10010120,嘉義縣水上鄉,男,0,20～24歲,50歲以上,20210202
48808,10010120,嘉義縣水上鄉,女,0,20～24歲,未滿15歲,20210202
48809,10010120,嘉義縣水上鄉,女,2,20～24歲,15～19歲,20210202
48810,10010120,嘉義縣水上鄉,女,5,20～24歲,20～24歲,20210202
48811,10010120,嘉義縣水上鄉,女,1,20～24歲,25～29歲,20210202
48812,10010120,嘉義縣水上鄉,女,0,20～24歲,30～34歲,20210202
48813,10010120,嘉義縣水上鄉,女,0,20～24歲,35～39歲,20210202
48814,10010120,嘉義縣水上鄉,女,0,20～24歲,40～44歲,20210202
48815,10010120,嘉義縣水上鄉,女,0,20～24歲,45～49歲,20210202
48816,10010120,嘉義縣水上鄉,女,0,20～24歲,50歲以上,20210202
48817,10010120,嘉義縣水上鄉,男,0,25～29歲,未滿15歲,20210202
48818,10010120,嘉義縣水上鄉,男,0,25～29歲,15～19歲,20210202
48819,10010120,嘉義縣水上鄉,男,11,25～29歲,20～24歲,20210202
48820,10010120,嘉義縣水上鄉,男,17,25～29歲,25～29歲,20210202
48821,10010120,嘉義縣水上鄉,男,5,25～29歲,30～34歲,20210202
48822,10010120,嘉義縣水上鄉,男,0,25～29歲,35～39歲,20210202
48823,10010120,嘉義縣水上鄉,男,0,25～29歲,40～44歲,20210202
48824,10010120,嘉義縣水上鄉,男,0,25～29歲,45～49歲,20210202
48825,10010120,嘉義縣水上鄉,男,0,25～29歲,50歲以上,20210202
48826,10010120,嘉義縣水上鄉,女,0,25～29歲,未滿15歲,20210202
48827,10010120,嘉義縣水上鄉,女,0,25～29歲,15～19歲,20210202
48828,10010120,嘉義縣水上鄉,女,7,25～29歲,20～24歲,20210202
48829,10010120,嘉義縣水上鄉,女,9,25～29歲,25～29歲,20210202
48830,10010120,嘉義縣水上鄉,女,3,25～29歲,30～34歲,20210202
48831,10010120,嘉義縣水上鄉,女,1,25～29歲,35～39歲,20210202
48832,10010120,嘉義縣水上鄉,女,0,25～29歲,40～44歲,20210202
48833,10010120,嘉義縣水上鄉,女,0,25～29歲,45～49歲,20210202
48834,10010120,嘉義縣水上鄉,女,0,25～29歲,50歲以上,20210202
48835,10010120,嘉義縣水上鄉,男,0,30～34歲,未滿15歲,20210202
48836,10010120,嘉義縣水上鄉,男,0,30～34歲,15～19歲,20210202
48837,10010120,嘉義縣水上鄉,男,2,30～34歲,20～24歲,20210202
48838,10010120,嘉義縣水上鄉,男,9,30～34歲,25～29歲,20210202
48839,10010120,嘉義縣水上鄉,男,27,30～34歲,30～34歲,20210202
48840,10010120,嘉義縣水上鄉,男,0,30～34歲,35～39歲,20210202
48841,10010120,嘉義縣水上鄉,男,0,30～34歲,40～44歲,20210202
48842,10010120,嘉義縣水上鄉,男,0,30～34歲,45～49歲,20210202
48843,10010120,嘉義縣水上鄉,男,0,30～34歲,50歲以上,20210202
48844,10010120,嘉義縣水上鄉,女,0,30～34歲,未滿15歲,20210202
48845,10010120,嘉義縣水上鄉,女,0,30～34歲,15～19歲,20210202
48846,10010120,嘉義縣水上鄉,女,1,30～34歲,20～24歲,20210202
48847,10010120,嘉義縣水上鄉,女,13,30～34歲,25～29歲,20210202
48848,10010120,嘉義縣水上鄉,女,24,30～34歲,30～34歲,20210202
48849,10010120,嘉義縣水上鄉,女,3,30～34歲,35～39歲,20210202
48850,10010120,嘉義縣水上鄉,女,1,30～34歲,40～44歲,20210202
48851,10010120,嘉義縣水上鄉,女,0,30～34歲,45～49歲,20210202
48852,10010120,嘉義縣水上鄉,女,0,30～34歲,50歲以上,20210202
48853,10010120,嘉義縣水上鄉,男,0,35～39歲,未滿15歲,20210202
48854,10010120,嘉義縣水上鄉,男,1,35～39歲,15～19歲,20210202
48855,10010120,嘉義縣水上鄉,男,1,35～39歲,20～24歲,20210202
48856,10010120,嘉義縣水上鄉,男,7,35～39歲,25～29歲,20210202
48857,10010120,嘉義縣水上鄉,男,16,35～39歲,30～34歲,20210202
48858,10010120,嘉義縣水上鄉,男,17,35～39歲,35～39歲,20210202
48859,10010120,嘉義縣水上鄉,男,0,35～39歲,40～44歲,20210202
48860,10010120,嘉義縣水上鄉,男,0,35～39歲,45～49歲,20210202
48861,10010120,嘉義縣水上鄉,男,0,35～39歲,50歲以上,20210202
48862,10010120,嘉義縣水上鄉,女,0,35～39歲,未滿15歲,20210202
48863,10010120,嘉義縣水上鄉,女,0,35～39歲,15～19歲,20210202
48864,10010120,嘉義縣水上鄉,女,3,35～39歲,20～24歲,20210202
48865,10010120,嘉義縣水上鄉,女,8,35～39歲,25～29歲,20210202
48866,10010120,嘉義縣水上鄉,女,11,35～39歲,30～34歲,20210202
48867,10010120,嘉義縣水上鄉,女,10,35～39歲,35～39歲,20210202
48868,10010120,嘉義縣水上鄉,女,1,35～39歲,40～44歲,20210202
48869,10010120,嘉義縣水上鄉,女,0,35～39歲,45～49歲,20210202
48870,10010120,嘉義縣水上鄉,女,0,35～39歲,50歲以上,20210202
48871,10010120,嘉義縣水上鄉,男,0,40～44歲,未滿15歲,20210202
48872,10010120,嘉義縣水上鄉,男,0,40～44歲,15～19歲,20210202
48873,10010120,嘉義縣水上鄉,男,0,40～44歲,20～24歲,20210202
48874,10010120,嘉義縣水上鄉,男,2,40～44歲,25～29歲,20210202
48875,10010120,嘉義縣水上鄉,男,1,40～44歲,30～34歲,20210202
48876,10010120,嘉義縣水上鄉,男,6,40～44歲,35～39歲,20210202
48877,10010120,嘉義縣水上鄉,男,1,40～44歲,40～44歲,20210202
48878,10010120,嘉義縣水上鄉,男,1,40～44歲,45～49歲,20210202
48879,10010120,嘉義縣水上鄉,男,0,40～44歲,50歲以上,20210202
48880,10010120,嘉義縣水上鄉,女,0,40～44歲,未滿15歲,20210202
48881,10010120,嘉義縣水上鄉,女,0,40～44歲,15～19歲,20210202
48882,10010120,嘉義縣水上鄉,女,0,40～44歲,20～24歲,20210202
48883,10010120,嘉義縣水上鄉,女,3,40～44歲,25～29歲,20210202
48884,10010120,嘉義縣水上鄉,女,4,40～44歲,30～34歲,20210202
48885,10010120,嘉義縣水上鄉,女,4,40～44歲,35～39歲,20210202
48886,10010120,嘉義縣水上鄉,女,3,40～44歲,40～44歲,20210202
48887,10010120,嘉義縣水上鄉,女,1,40～44歲,45～49歲,20210202
48888,10010120,嘉義縣水上鄉,女,0,40～44歲,50歲以上,20210202
48889,10010120,嘉義縣水上鄉,男,0,45～49歲,未滿15歲,20210202
48890,10010120,嘉義縣水上鄉,男,0,45～49歲,15～19歲,20210202
48891,10010120,嘉義縣水上鄉,男,0,45～49歲,20～24歲,20210202
48892,10010120,嘉義縣水上鄉,男,1,45～49歲,25～29歲,20210202
48893,10010120,嘉義縣水上鄉,男,0,45～49歲,30～34歲,20210202
48894,10010120,嘉義縣水上鄉,男,1,45～49歲,35～39歲,20210202
48895,10010120,嘉義縣水上鄉,男,0,45～49歲,40～44歲,20210202
48896,10010120,嘉義縣水上鄉,男,0,45～49歲,45～49歲,20210202
48897,10010120,嘉義縣水上鄉,男,0,45～49歲,50歲以上,20210202
48898,10010120,嘉義縣水上鄉,女,0,45～49歲,未滿15歲,20210202
48899,10010120,嘉義縣水上鄉,女,0,45～49歲,15～19歲,20210202
48900,10010120,嘉義縣水上鄉,女,0,45～49歲,20～24歲,20210202
48901,10010120,嘉義縣水上鄉,女,0,45～49歲,25～29歲,20210202
48902,10010120,嘉義縣水上鄉,女,3,45～49歲,30～34歲,20210202
48903,10010120,嘉義縣水上鄉,女,2,45～49歲,35～39歲,20210202
48904,10010120,嘉義縣水上鄉,女,2,45～49歲,40～44歲,20210202
48905,10010120,嘉義縣水上鄉,女,0,45～49歲,45～49歲,20210202
48906,10010120,嘉義縣水上鄉,女,0,45～49歲,50歲以上,20210202
48907,10010120,嘉義縣水上鄉,男,0,50～54歲,未滿15歲,20210202
48908,10010120,嘉義縣水上鄉,男,0,50～54歲,15～19歲,20210202
48909,10010120,嘉義縣水上鄉,男,0,50～54歲,20～24歲,20210202
48910,10010120,嘉義縣水上鄉,男,0,50～54歲,25～29歲,20210202
48911,10010120,嘉義縣水上鄉,男,0,50～54歲,30～34歲,20210202
48912,10010120,嘉義縣水上鄉,男,0,50～54歲,35～39歲,20210202
48913,10010120,嘉義縣水上鄉,男,0,50～54歲,40～44歲,20210202
48914,10010120,嘉義縣水上鄉,男,0,50～54歲,45～49歲,20210202
48915,10010120,嘉義縣水上鄉,男,0,50～54歲,50歲以上,20210202
48916,10010120,嘉義縣水上鄉,女,0,50～54歲,未滿15歲,20210202
48917,10010120,嘉義縣水上鄉,女,0,50～54歲,15～19歲,20210202
48918,10010120,嘉義縣水上鄉,女,0,50～54歲,20～24歲,20210202
48919,10010120,嘉義縣水上鄉,女,0,50～54歲,25～29歲,20210202
48920,10010120,嘉義縣水上鄉,女,0,50～54歲,30～34歲,20210202
48921,10010120,嘉義縣水上鄉,女,0,50～54歲,35～39歲,20210202
48922,10010120,嘉義縣水上鄉,女,0,50～54歲,40～44歲,20210202
48923,10010120,嘉義縣水上鄉,女,0,50～54歲,45～49歲,20210202
48924,10010120,嘉義縣水上鄉,女,0,50～54歲,50歲以上,20210202
48925,10010120,嘉義縣水上鄉,男,0,55～59歲,未滿15歲,20210202
48926,10010120,嘉義縣水上鄉,男,0,55～59歲,15～19歲,20210202
48927,10010120,嘉義縣水上鄉,男,0,55～59歲,20～24歲,20210202
48928,10010120,嘉義縣水上鄉,男,0,55～59歲,25～29歲,20210202
48929,10010120,嘉義縣水上鄉,男,0,55～59歲,30～34歲,20210202
48930,10010120,嘉義縣水上鄉,男,0,55～59歲,35～39歲,20210202
48931,10010120,嘉義縣水上鄉,男,0,55～59歲,40～44歲,20210202
48932,10010120,嘉義縣水上鄉,男,0,55～59歲,45～49歲,20210202
48933,10010120,嘉義縣水上鄉,男,0,55～59歲,50歲以上,20210202
48934,10010120,嘉義縣水上鄉,女,0,55～59歲,未滿15歲,20210202
48935,10010120,嘉義縣水上鄉,女,0,55～59歲,15～19歲,20210202
48936,10010120,嘉義縣水上鄉,女,0,55～59歲,20～24歲,20210202
48937,10010120,嘉義縣水上鄉,女,0,55～59歲,25～29歲,20210202
48938,10010120,嘉義縣水上鄉,女,0,55～59歲,30～34歲,20210202
48939,10010120,嘉義縣水上鄉,女,0,55～59歲,35～39歲,20210202
48940,10010120,嘉義縣水上鄉,女,0,55～59歲,40～44歲,20210202
48941,10010120,嘉義縣水上鄉,女,0,55～59歲,45～49歲,20210202
48942,10010120,嘉義縣水上鄉,女,0,55～59歲,50歲以上,20210202
48943,10010120,嘉義縣水上鄉,男,0,60歲以上,未滿15歲,20210202
48944,10010120,嘉義縣水上鄉,男,0,60歲以上,15～19歲,20210202
48945,10010120,嘉義縣水上鄉,男,0,60歲以上,20～24歲,20210202
48946,10010120,嘉義縣水上鄉,男,0,60歲以上,25～29歲,20210202
48947,10010120,嘉義縣水上鄉,男,0,60歲以上,30～34歲,20210202
48948,10010120,嘉義縣水上鄉,男,0,60歲以上,35～39歲,20210202
48949,10010120,嘉義縣水上鄉,男,0,60歲以上,40～44歲,20210202
48950,10010120,嘉義縣水上鄉,男,0,60歲以上,45～49歲,20210202
48951,10010120,嘉義縣水上鄉,男,0,60歲以上,50歲以上,20210202
48952,10010120,嘉義縣水上鄉,女,0,60歲以上,未滿15歲,20210202
48953,10010120,嘉義縣水上鄉,女,0,60歲以上,15～19歲,20210202
48954,10010120,嘉義縣水上鄉,女,0,60歲以上,20～24歲,20210202
48955,10010120,嘉義縣水上鄉,女,0,60歲以上,25～29歲,20210202
48956,10010120,嘉義縣水上鄉,女,0,60歲以上,30～34歲,20210202
48957,10010120,嘉義縣水上鄉,女,0,60歲以上,35～39歲,20210202
48958,10010120,嘉義縣水上鄉,女,0,60歲以上,40～44歲,20210202
48959,10010120,嘉義縣水上鄉,女,0,60歲以上,45～49歲,20210202
48960,10010120,嘉義縣水上鄉,女,0,60歲以上,50歲以上,20210202
48961,10010130,嘉義縣中埔鄉,男,0,未滿20歲,未滿15歲,20210202
48962,10010130,嘉義縣中埔鄉,男,1,未滿20歲,15～19歲,20210202
48963,10010130,嘉義縣中埔鄉,男,0,未滿20歲,20～24歲,20210202
48964,10010130,嘉義縣中埔鄉,男,0,未滿20歲,25～29歲,20210202
48965,10010130,嘉義縣中埔鄉,男,0,未滿20歲,30～34歲,20210202
48966,10010130,嘉義縣中埔鄉,男,0,未滿20歲,35～39歲,20210202
48967,10010130,嘉義縣中埔鄉,男,0,未滿20歲,40～44歲,20210202
48968,10010130,嘉義縣中埔鄉,男,0,未滿20歲,45～49歲,20210202
